province,num_hhmember,number_slept_under_itn,under_5,five_to_nineteen,nineteen_plus,num_under_5_slept_under_net,num_under_5,percent_slept_under_nets,percent_kids_slept_under_nets,all_slept_under_net,rural,wealth_quintile,raw_weight_hh,true_cluster,strata_id,fpc,fpc2,itns_in_hh,llins_in_hh,irs,num_of_sleeping_spaces,any_net,treated,more_than_one_net,more_than_one_itn,more_than_one_llin,num_nets,ratio_nets_to_spaces,ratio_greater_than_1,at_least_one_itn,at_least_one_llin,at_least_one_ever_treated,itn_and_irs,itn_or_irs,per_hh_with_irs_in_ea,cat_per_hh_with_irs_in_ea,very_high_irs_in_ea,high_irs_in_ea,medium_irs_in_ea,low_irs_in_ea,very_low_irs_in_ea,people_per_net,nets_per_people,one_net_per_2_people,full_cover_or_irs_or_all_under_nets,all_kids_slept_under_net,itn_2_1_coverage_and_irs,itn_2_1_coverage_or_irs
Copperbelt,4,4,1,1,1,1,1,1,1,1,Urban,5,1394.449951,33,11,0.004253509,0.14371258,3,3,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,50,3,0,0,1,0,0,1.333333333,0.75,1,1,1,1,1
Luapula,5,0,1,1,1,0,1,0,0,0,Rural,2,593.0375977,74,18,0.01005291,0.175438598,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80.95238095,5,1,0,0,0,0,NA,0,0,0,0,0,0
Eastern,3,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,490.130249,41,20,0.010673986,0.118811883,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,72.72727273,4,0,1,0,0,0,3,0.333333333,0,1,NA,0,0
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,1015.069885,173,19,0.008669267,0.139534891,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Central,7,2,1,1,1,1,1,0.285714286,1,0,Rural,4,73.57498932,15,17,0.008504924,0.585365832,2,2,1,4,1,2,1,1,1,2,0.5,0,1,1,1,1,1,11.53846154,1,0,0,0,0,1,3.5,0.285714286,0,1,1,0,1
Southern,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,3,472.7120056,166,19,0.008669267,0.063583814,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,73.91304348,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Northern,5,4,#NAME?,1,1,0,0,0.8,NA,0,Rural,2,511.7737122,126,16,0.008608972,0.46938777,2,0,0,3,1,2,1,1,0,2,0.666666667,0,1,0,1,0,1,83.33333333,5,1,0,0,0,0,2.5,0.4,0,0,NA,0,0
Copperbelt,7,7,1,1,1,4,4,1,1,1,Rural,1,363.6075134,24,9,0.009740259,0.157534242,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,4,1,0,0,0,0,1,3.5,0.285714286,0,1,1,0,0
Lusaka,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,4,676.0807495,95,10,0.010804322,0.128205135,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,66.66666667,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Central,4,3,#NAME?,#NAME?,1,0,0,0.75,NA,0,Urban,5,1177.460938,21,7,0.003372681,0.221052632,3,0,0,6,1,3,1,1,0,4,0.5,0,1,0,1,0,1,19.04761905,1,0,0,0,0,1,1.333333333,0.75,1,0,NA,0,1
Western,4,0,1,1,1,0,2,0,0,0,Rural,2,417.3861084,195,15,0.009014085,0.237113401,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7826087,2,0,0,0,1,0,NA,0,0,0,0,0,0
Central,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,527.8833008,16,17,0.008504924,0.117948718,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45.83333333,3,0,0,1,0,0,NA,0,0,1,NA,0,1
North-Western,6,6,1,1,1,1,1,1,1,1,Rural,3,533.244873,154,12,0.011178861,0.15436241,4,4,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,47.82608696,3,0,0,1,0,0,1.5,0.666666667,1,1,1,1,1
Central,5,3,1,1,1,1,1,0.6,1,0,Rural,3,470.0323181,2,17,0.008504924,0.220338985,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,44.44444444,3,0,0,1,0,0,5,0.2,0,1,1,0,1
Luapula,6,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,840.6568604,85,18,0.01005291,0.25,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,77.27272727,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Central,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,612.7114868,7,17,0.008504924,0.175999999,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,50,3,0,0,1,0,0,2,0.5,1,1,NA,1,1
North-Western,9,8,1,1,1,1,1,0.888888889,1,0,Rural,3,392.0827942,153,12,0.011178861,0.108527131,4,4,0,5,1,4,1,1,1,4,0.8,0,1,1,1,0,1,44.44444444,3,0,0,1,0,0,2.25,0.444444444,0,0,1,0,0
Northern,8,0,1,1,1,0,4,0,0,0,Rural,1,500.5276489,135,16,0.008608972,0.194690272,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68.18181818,4,0,1,0,0,0,NA,0,0,1,0,0,1
Northern,6,6,#NAME?,1,1,0,0,1,NA,1,Rural,3,229.5438385,133,16,0.008608972,0.600000024,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,57.89473684,3,0,0,1,0,0,3,0.333333333,0,1,NA,0,0
Northern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,3,743.1612549,136,16,0.008608972,0.106918238,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,52.94117647,3,0,0,1,0,0,3,0.333333333,0,1,1,0,0
Northern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,2,366.293396,138,16,0.008608972,0.300000012,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,14.28571429,1,0,0,0,0,1,1.5,0.666666667,1,1,1,0,1
Luapula,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,581.9207153,86,18,0.01005291,0.127167627,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,90.90909091,5,1,0,0,0,0,NA,0,0,1,NA,0,1
Copperbelt,3,3,1,#NAME?,1,1,1,1,1,1,Rural,4,472.447876,29,9,0.009740259,0.173913047,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,64,4,0,1,0,0,0,3,0.333333333,0,1,1,0,1
Central,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,3,537.9537354,8,17,0.008504924,0.347222209,2,2,0,1,1,2,1,1,1,2,2,1,1,1,1,0,1,36,2,0,0,0,1,0,0.5,2,1,1,NA,0,1
Eastern,3,3,1,#NAME?,1,1,1,1,1,1,Rural,4,521.3146362,50,20,0.010673986,0.323943675,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,30.43478261,2,0,0,0,1,0,3,0.333333333,0,1,1,0,1
Eastern,2,2,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,606.6642456,67,20,0.010673986,0.098712444,1,0,1,2,1,1,0,0,0,1,0.5,0,1,0,1,1,1,47.82608696,3,0,0,1,0,0,2,0.5,1,1,NA,1,1
Lusaka,5,0,1,1,1,0,1,0,0,0,Urban,5,2968.234619,111,13,0.004336827,0.0995671,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04347826,1,0,0,0,0,1,NA,0,0,0,0,0,0
Central,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,479.9390564,4,17,0.008504924,0.160256416,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,616.5323486,174,19,0.008669267,0.090163931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28571429,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,906.1154785,158,19,0.008669267,0.089147285,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08695652,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Southern,4,4,1,#NAME?,1,2,2,1,1,1,Rural,3,460.5774536,172,19,0.008669267,0.137724549,2,2,0,4,1,2,1,1,1,2,0.5,0,1,1,1,0,1,65.2173913,4,0,1,0,0,0,2,0.5,1,1,1,0,1
Copperbelt,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,146.2341003,26,9,0.009740259,0.806451619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,0,1,0,0,0,NA,0,0,0,NA,0,0
Western,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,2,390.545929,184,15,0.009014085,0.258426964,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,30.43478261,2,0,0,0,1,0,1,1,1,1,NA,1,1
Northern,10,8,1,1,1,1,1,0.8,1,0,Urban,5,1934.877197,145,5,0.003367003,0.172131151,6,6,0,6,1,6,1,1,1,6,1,1,1,1,1,0,1,31.81818182,2,0,0,0,1,0,1.666666667,0.6,1,1,1,0,1
Muchinga,7,7,1,1,1,2,2,1,1,1,Rural,3,341.5785828,120,14,0.008843537,0.205357149,3,3,0,3,1,3,1,1,1,3,1,1,1,1,1,0,1,22.72727273,2,0,0,0,1,0,2.333333333,0.428571429,0,1,1,0,0
Western,4,0,1,#NAME?,1,0,2,0,0,0,Rural,2,417.3861084,195,15,0.009014085,0.237113401,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7826087,2,0,0,0,1,0,NA,0,0,0,0,0,0
Eastern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,3,521.3146362,50,20,0.010673986,0.323943675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43478261,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Eastern,4,0,1,1,1,0,1,0,0,0,Rural,4,427.0566711,42,20,0.010673986,0.278481007,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68.18181818,4,0,1,0,0,0,NA,0,0,1,0,0,1
Lusaka,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,1,320.7049866,97,10,0.010804322,0.540540516,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,75,4,0,1,0,0,0,1,1,1,1,NA,1,1
Eastern,4,4,1,#NAME?,1,2,2,1,1,1,Rural,1,505.5463867,48,20,0.010673986,0.273809522,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,43.47826087,3,0,0,1,0,0,4,0.25,0,1,1,0,0
Lusaka,6,6,1,1,1,2,2,1,1,1,Rural,5,146.1127014,91,10,0.010804322,0.333333343,3,3,0,2,1,3,1,1,1,3,1.5,1,1,1,1,0,1,0,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Copperbelt,3,2,1,1,1,1,1,0.666666667,1,0,Urban,5,1653.740723,37,11,0.004253509,0.328358203,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,82.60869565,5,1,0,0,0,0,3,0.333333333,0,1,1,0,1
Luapula,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,3,538.1774902,81,18,0.01005291,0.182481751,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,44,3,0,0,1,0,0,1,1,1,1,NA,0,1
Muchinga,6,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,398.4147644,115,14,0.008843537,0.162162155,1,1,1,3,1,1,0,0,0,1,0.333333333,0,1,1,1,1,1,16.66666667,1,0,0,0,0,1,6,0.166666667,0,1,NA,0,1
Southern,2,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,2,635.0724487,159,19,0.008669267,0.258426964,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Eastern,8,0,1,1,1,0,1,0,0,0,Rural,4,273.2630615,51,20,0.010673986,0.300000012,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,58.33333333,3,0,0,1,0,0,NA,0,0,1,0,0,1
Central,4,0,#NAME?,1,1,0,0,0,NA,0,Urban,5,1177.460938,21,7,0.003372681,0.221052632,4,4,1,2,1,4,1,1,1,4,2,1,1,1,1,1,1,19.04761905,1,0,0,0,0,1,1,1,1,1,NA,1,1
Luapula,4,4,1,#NAME?,1,1,1,1,1,1,Rural,4,397.2858582,83,18,0.01005291,0.191666663,2,2,0,3,1,2,1,1,1,2,0.666666667,0,1,1,1,0,1,75,4,0,1,0,0,0,2,0.5,1,1,1,0,1
Muchinga,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,4,341.5785828,120,14,0.008843537,0.205357149,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,22.72727273,2,0,0,0,1,0,2,0.5,1,1,NA,1,1
Copperbelt,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Urban,5,1394.449951,33,11,0.004253509,0.14371258,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,50,3,0,0,1,0,0,1,1,1,1,NA,0,1
Central,6,6,1,1,1,1,1,1,1,1,Rural,4,561.8015747,10,17,0.008504924,0.273809522,3,3,1,2,1,3,1,1,1,3,1.5,1,1,1,1,1,1,47.82608696,3,0,0,1,0,0,2,0.5,1,1,1,1,1
Southern,5,5,1,1,1,1,1,1,1,1,Rural,3,590.8314209,169,19,0.008669267,0.233333334,2,2,0,2,1,2,1,1,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,1,2.5,0.4,0,1,1,0,0
North-Western,7,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,158.5607605,148,12,0.011178861,0.333333343,2,0,0,4,1,2,1,1,0,2,0.5,0,1,0,1,0,1,20.83333333,2,0,0,0,1,0,3.5,0.285714286,0,0,NA,0,0
Southern,4,3,#NAME?,1,1,0,0,0.75,NA,0,Rural,3,863.7886963,170,19,0.008669267,0.209999993,1,1,0,4,1,1,0,0,0,1,0.25,0,1,1,1,0,1,0,1,0,0,0,0,1,4,0.25,0,0,NA,0,0
Central,1,1,#NAME?,#NAME?,1,0,0,1,NA,1,Rural,4,527.8833008,16,17,0.008504924,0.117948718,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,45.83333333,3,0,0,1,0,0,1,1,1,1,NA,0,1
Lusaka,5,0,1,1,1,0,1,0,0,0,Urban,5,1356.745117,106,13,0.004336827,0.115207374,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,NA,0,0,0,0,0,0
Luapula,8,2,#NAME?,1,1,0,0,0.25,NA,0,Rural,5,642.6174927,76,18,0.01005291,0.157232702,1,0,1,3,1,1,0,0,0,1,0.333333333,0,1,0,1,1,1,80.55555556,5,1,0,0,0,0,8,0.125,0,1,NA,0,1
Western,10,10,#NAME?,1,1,0,0,1,NA,1,Rural,4,481.2757568,183,15,0.009014085,0.347222209,5,5,1,4,1,5,1,1,1,5,1.25,1,1,1,1,1,1,36,2,0,0,0,1,0,2,0.5,1,1,NA,1,1
Lusaka,3,3,1,#NAME?,1,1,1,1,1,1,Urban,4,1519.062622,109,13,0.004336827,0.115183249,1,1,0,2,1,1,0,0,0,1,0.5,0,1,1,1,0,1,9.090909091,1,0,0,0,0,1,3,0.333333333,0,1,1,0,0
Luapula,4,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,729.2487183,84,18,0.01005291,0.138554215,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,78.26086957,4,0,1,0,0,0,NA,0,0,1,NA,0,1
Muchinga,5,0,#NAME?,1,1,0,0,0,NA,0,Rural,4,387.4343872,121,14,0.008843537,0.173611104,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53846154,1,0,0,0,0,1,NA,0,0,0,NA,0,0
Central,5,0,1,1,1,0,1,0,0,0,Rural,5,909.2398071,13,17,0.008504924,0.091304347,4,4,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,14.28571429,1,0,0,0,0,1,1.25,0.8,1,1,0,1,1
Central,5,5,1,1,1,1,1,1,1,1,Rural,4,909.2398071,13,17,0.008504924,0.091304347,3,3,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1,14.28571429,1,0,0,0,0,1,1.666666667,0.6,1,1,1,1,1
North-Western,3,3,1,1,1,1,1,1,1,1,Rural,4,418.4242249,149,12,0.011178861,0.192000002,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,54.16666667,3,0,0,1,0,0,1.5,0.666666667,1,1,1,1,1
Southern,4,4,#NAME?,1,1,0,0,1,NA,1,Rural,4,635.0724487,159,19,0.008669267,0.258426964,2,2,0,5,1,2,1,1,1,2,0.4,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0.5,1,1,NA,0,1
North-Western,2,0,#NAME?,1,1,0,0,0,NA,0,Rural,2,560.2043457,151,12,0.011178861,0.148148149,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,0,0,1,0,0,NA,0,0,1,NA,0,1
Luapula,8,8,#NAME?,1,1,0,0,1,NA,1,Rural,4,496.3392334,82,18,0.01005291,0.135714293,4,4,1,3,1,4,1,1,1,4,1.333333333,1,1,1,1,1,1,89.47368421,5,1,0,0,0,0,2,0.5,1,1,NA,1,1
Luapula,2,2,1,#NAME?,1,1,1,1,1,1,Rural,1,607.4981079,77,18,0.01005291,0.190082639,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,2,0.5,1,1,1,0,1
Copperbelt,6,3,1,1,1,1,1,0.5,1,0,Urban,5,1380.533325,39,11,0.004253509,0.129032254,1,0,0,3,1,1,0,0,0,1,0.333333333,0,1,0,1,0,1,54.16666667,3,0,0,1,0,0,6,0.166666667,0,0,1,0,0
Central,1,0,#NAME?,#NAME?,1,0,0,0,NA,0,Rural,1,560.3684082,3,17,0.008504924,0.156862751,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73913043,2,0,0,0,1,0,NA,0,0,0,NA,0,0
Eastern,2,0,#NAME?,1,1,0,0,0,NA,0,Rural,1,521.3146362,50,20,0.010673986,0.323943675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43478261,2,0,0,0,1,0,NA,0,0,0,NA,0,0
